viewing_id,user_id,movie_id,started_at,ended_at,watch_minutes,completion_pct,playback_status,device_type,streaming_quality,viewing_country,rewatch_number,discovery_source
VEW000990,USR0083,MOV0027,2026-02-03T15:40:34Z,2026-02-03T16:43:34Z,50,49,abandoned,mobile,FHD,KR,0,search
VEW000991,USR0083,MOV0144,2025-11-01T00:43:59Z,2025-11-01T03:26:59Z,152,93,completed,game_console,SD,KR,0,trending
VEW000992,USR0083,MOV0021,2024-09-04T18:44:57Z,2024-09-04T21:19:57Z,137,85,completed,mobile,FHD,KR,0,search
VEW000993,USR0083,MOV0087,2026-03-28T08:57:46Z,2026-03-28T09:26:46Z,26,27,abandoned,mobile,SD,KR,0,friend_share
VEW000994,USR0083,MOV0015,2025-03-07T22:21:37Z,2025-03-08T01:02:37Z,145,93,completed,mobile,FHD,KR,0,trending
VEW000995,USR0083,MOV0107,2025-05-10T08:53:54Z,2025-05-10T10:46:54Z,96,98,completed,mobile,FHD,KR,0,search
VEW000996,USR0083,MOV0078,2026-04-11T01:23:26Z,2026-04-11T02:13:26Z,40,35,abandoned,mobile,SD,KR,0,search
VEW000997,USR0084,MOV0144,2026-07-03T14:22:29Z,2026-07-03T17:15:29Z,155,95,completed,game_console,FHD,KR,0,trending
VEW000998,USR0084,MOV0014,2026-05-12T14:03:49Z,2026-05-12T16:36:49Z,135,99,completed,web,SD,KR,0,home_recommendation
VEW000999,USR0084,MOV0059,2026-03-27T02:29:05Z,2026-03-27T04:45:05Z,127,92,completed,smart_tv,SD,KR,0,trending
VEW001000,USR0084,MOV0183,2026-07-06T09:58:34Z,2026-07-06T11:54:34Z,108,97,completed,web,4K,KR,0,search
VEW001001,USR0084,MOV0011,2022-07-05T23:17:05Z,2022-07-06T00:10:05Z,36,32,abandoned,tablet,SD,KR,0,friend_share
VEW001002,USR0084,MOV0134,2022-08-18T17:22:09Z,2022-08-18T19:05:09Z,92,91,completed,tablet,4K,KR,0,friend_share
VEW001003,USR0084,MOV0198,2025-10-05T12:14:16Z,2025-10-05T13:50:16Z,96,84,abandoned,smart_tv,FHD,KR,0,watchlist
VEW001004,USR0084,MOV0104,2026-03-06T10:50:15Z,2026-03-06T12:45:15Z,98,60,abandoned,tablet,SD,KR,0,trending
VEW001005,USR0084,MOV0159,2024-11-18T08:47:08Z,2024-11-18T09:59:08Z,54,40,abandoned,mobile,SD,KR,0,search
VEW001006,USR0084,MOV0194,2025-08-16T03:22:26Z,2025-08-16T03:49:26Z,24,24,abandoned,smart_tv,SD,KR,0,home_recommendation
VEW001007,USR0084,MOV0181,2023-10-08T08:22:30Z,2023-10-08T09:16:30Z,51,35,abandoned,game_console,4K,KR,0,watchlist
VEW001008,USR0084,MOV0141,2025-09-07T17:03:11Z,2025-09-07T17:55:11Z,52,53,abandoned,web,FHD,KR,0,search
VEW001009,USR0085,MOV0048,2024-07-18T12:25:22Z,2024-07-18T13:39:22Z,73,95,completed,game_console,FHD,KR,0,trending
VEW001010,USR0085,MOV0199,2026-06-18T13:16:53Z,2026-06-18T15:09:53Z,99,90,completed,mobile,SD,KR,0,friend_share
VEW001011,USR0085,MOV0166,2026-05-17T15:27:06Z,2026-05-17T17:40:06Z,130,90,completed,tablet,FHD,KR,0,home_recommendation
VEW001012,USR0085,MOV0131,2026-05-30T09:39:45Z,2026-05-30T11:38:45Z,101,93,completed,game_console,HD,KR,0,friend_share
VEW001013,USR0085,MOV0052,2026-07-12T16:53:27Z,2026-07-12T18:35:27Z,101,63,abandoned,tablet,SD,KR,0,friend_share
VEW001014,USR0085,MOV0049,2025-04-20T20:51:16Z,2025-04-20T21:30:16Z,30,21,abandoned,tablet,HD,KR,0,search
VEW001015,USR0085,MOV0077,2026-02-06T16:27:28Z,2026-02-06T17:03:28Z,27,28,abandoned,smart_tv,SD,KR,0,trending
VEW001016,USR0085,MOV0198,2024-06-26T17:59:52Z,2024-06-26T19:03:52Z,47,41,abandoned,game_console,HD,KR,0,home_recommendation
VEW001017,USR0085,MOV0182,2026-05-06T08:27:32Z,2026-05-06T10:14:32Z,90,68,abandoned,mobile,HD,KR,0,watchlist
VEW001018,USR0085,MOV0005,2025-08-04T04:18:14Z,2025-08-04T05:50:14Z,77,77,abandoned,mobile,4K,KR,0,home_recommendation
VEW001019,USR0085,MOV0069,2025-11-10T22:21:12Z,2025-11-10T23:46:12Z,70,75,abandoned,game_console,SD,KR,0,friend_share
VEW001020,USR0085,MOV0082,2025-12-02T16:21:12Z,2025-12-02T17:29:12Z,53,37,abandoned,smart_tv,FHD,KR,0,trending
VEW001021,USR0086,MOV0175,2025-09-15T20:04:30Z,2025-09-15T22:03:30Z,107,94,completed,mobile,FHD,KR,0,watchlist
VEW001022,USR0086,MOV0092,2023-11-15T19:29:55Z,2023-11-15T21:18:55Z,105,92,completed,tablet,HD,KR,0,home_recommendation
VEW001023,USR0086,MOV0097,2025-12-16T09:42:55Z,2025-12-16T11:06:55Z,73,97,completed,game_console,SD,KR,0,home_recommendation
VEW001024,USR0086,MOV0110,2026-07-09T00:00:40Z,2026-07-09T02:44:40Z,150,96,completed,mobile,SD,KR,0,watchlist
VEW001025,USR0086,MOV0149,2025-04-05T13:08:00Z,2025-04-05T14:03:00Z,45,32,abandoned,mobile,SD,KR,0,trending
VEW001026,USR0086,MOV0030,2023-03-09T15:40:43Z,2023-03-09T16:11:43Z,24,21,abandoned,mobile,SD,KR,0,watchlist
VEW001027,USR0086,MOV0113,2025-12-15T15:20:58Z,2025-12-15T16:40:58Z,64,44,abandoned,mobile,HD,KR,0,search
VEW001028,USR0086,MOV0036,2026-03-01T13:20:14Z,2026-03-01T13:57:14Z,31,29,abandoned,web,4K,KR,0,friend_share
VEW001029,USR0086,MOV0034,2024-10-08T15:23:38Z,2024-10-08T17:07:38Z,87,86,completed,web,FHD,KR,0,search
VEW001030,USR0086,MOV0151,2023-06-18T06:05:15Z,2023-06-18T07:00:15Z,43,46,abandoned,smart_tv,FHD,KR,0,search
VEW001031,USR0086,MOV0171,2024-06-25T05:52:15Z,2024-06-25T06:23:15Z,23,18,abandoned,game_console,4K,KR,0,search
VEW001032,USR0086,MOV0120,2023-10-07T02:03:47Z,2023-10-07T03:31:47Z,78,83,abandoned,mobile,FHD,KR,0,friend_share
VEW001033,USR0087,MOV0061,2026-03-03T06:50:46Z,2026-03-03T08:32:46Z,101,88,completed,tablet,HD,KR,0,friend_share
VEW001034,USR0087,MOV0112,2024-07-07T04:31:14Z,2024-07-07T06:30:14Z,105,97,completed,smart_tv,FHD,KR,0,trending
VEW001035,USR0087,MOV0036,2025-08-26T04:05:17Z,2025-08-26T05:55:17Z,94,89,completed,mobile,HD,KR,0,watchlist
VEW001036,USR0087,MOV0016,2025-09-05T06:27:05Z,2025-09-05T08:42:05Z,134,94,completed,web,FHD,KR,0,friend_share
VEW001037,USR0087,MOV0024,2024-08-14T05:00:18Z,2024-08-14T06:38:18Z,95,77,abandoned,tablet,HD,KR,0,watchlist
VEW001038,USR0087,MOV0099,2025-07-19T13:14:18Z,2025-07-19T13:57:18Z,27,21,abandoned,web,4K,KR,0,search
VEW001039,USR0087,MOV0068,2026-01-02T20:08:08Z,2026-01-02T21:27:08Z,76,65,abandoned,web,4K,KR,0,trending
VEW001040,USR0087,MOV0160,2025-07-15T00:10:53Z,2025-07-15T01:22:53Z,70,66,abandoned,game_console,SD,KR,0,home_recommendation
VEW001041,USR0087,MOV0079,2025-02-21T22:54:37Z,2025-02-22T00:22:37Z,86,56,abandoned,mobile,FHD,KR,0,home_recommendation
VEW001042,USR0087,MOV0008,2026-05-12T07:41:10Z,2026-05-12T08:25:10Z,38,44,abandoned,mobile,FHD,KR,0,search
VEW001043,USR0087,MOV0139,2025-12-10T11:06:07Z,2025-12-10T12:53:07Z,98,92,completed,smart_tv,HD,KR,0,home_recommendation
VEW001044,USR0087,MOV0046,2025-09-15T13:39:50Z,2025-09-15T15:20:50Z,91,74,abandoned,mobile,4K,KR,0,watchlist
VEW001045,USR0088,MOV0064,2025-03-12T03:18:04Z,2025-03-12T05:23:04Z,119,90,completed,tablet,4K,KR,0,watchlist
VEW001046,USR0088,MOV0076,2026-07-10T06:18:56Z,2026-07-10T08:47:56Z,145,96,completed,web,4K,KR,0,watchlist
VEW001047,USR0088,MOV0187,2024-06-29T05:36:33Z,2024-06-29T07:12:33Z,79,91,completed,smart_tv,FHD,KR,0,trending
VEW001048,USR0088,MOV0173,2025-10-17T22:40:40Z,2025-10-18T00:55:40Z,129,95,completed,web,4K,KR,0,trending
VEW001049,USR0088,MOV0033,2023-03-28T09:19:11Z,2023-03-28T10:18:11Z,47,53,abandoned,game_console,HD,KR,0,friend_share
VEW001050,USR0088,MOV0094,2024-07-23T03:28:03Z,2024-07-23T04:55:03Z,79,62,abandoned,smart_tv,FHD,KR,0,watchlist
VEW001051,USR0088,MOV0040,2025-09-25T21:26:30Z,2025-09-25T22:14:30Z,41,37,abandoned,smart_tv,4K,KR,0,trending
VEW001052,USR0088,MOV0183,2025-09-16T18:34:38Z,2025-09-16T20:42:38Z,110,99,completed,web,FHD,KR,0,search
VEW001053,USR0088,MOV0057,2026-02-19T00:38:44Z,2026-02-19T01:45:44Z,58,59,abandoned,tablet,4K,KR,0,home_recommendation
VEW001054,USR0088,MOV0149,2023-10-06T00:17:45Z,2023-10-06T01:53:45Z,84,59,abandoned,smart_tv,HD,KR,0,home_recommendation
VEW001055,USR0088,MOV0196,2026-06-06T12:23:38Z,2026-06-06T14:21:38Z,114,94,completed,game_console,HD,KR,0,watchlist
VEW001056,USR0088,MOV0032,2025-09-07T07:25:36Z,2025-09-07T09:58:36Z,141,93,completed,smart_tv,4K,KR,0,search
VEW001057,USR0089,MOV0028,2025-09-08T22:22:44Z,2025-09-09T00:03:44Z,94,89,completed,game_console,HD,KR,0,home_recommendation
VEW001058,USR0089,MOV0068,2025-12-27T04:33:58Z,2025-12-27T06:31:58Z,117,100,completed,tablet,HD,KR,0,search
VEW001059,USR0089,MOV0139,2025-08-07T00:06:44Z,2025-08-07T01:50:44Z,104,97,completed,smart_tv,FHD,KR,0,search
VEW001060,USR0089,MOV0062,2026-05-11T08:58:25Z,2026-05-11T11:18:25Z,140,94,completed,mobile,HD,KR,0,friend_share
VEW001061,USR0089,MOV0111,2025-05-21T08:05:24Z,2025-05-21T09:58:24Z,97,96,completed,web,4K,KR,0,search
VEW001062,USR0089,MOV0194,2026-05-28T00:05:27Z,2026-05-28T00:39:27Z,28,28,abandoned,tablet,HD,KR,0,friend_share
VEW001063,USR0089,MOV0146,2025-08-09T04:36:04Z,2025-08-09T05:16:04Z,33,23,abandoned,web,4K,KR,0,home_recommendation
VEW001064,USR0089,MOV0010,2025-08-26T11:54:03Z,2025-08-26T13:52:03Z,114,88,completed,tablet,FHD,KR,0,search
VEW001065,USR0089,MOV0190,2025-06-09T22:02:22Z,2025-06-10T00:25:22Z,141,88,completed,web,FHD,KR,0,watchlist
VEW001066,USR0089,MOV0006,2025-08-19T21:37:22Z,2025-08-20T00:11:22Z,138,95,completed,web,HD,KR,0,friend_share
VEW001067,USR0089,MOV0138,2025-05-20T05:54:57Z,2025-05-20T07:09:57Z,69,77,abandoned,mobile,HD,KR,0,trending
VEW001068,USR0089,MOV0150,2025-10-25T02:14:34Z,2025-10-25T04:04:34Z,98,79,abandoned,game_console,HD,KR,0,watchlist
VEW001069,USR0090,MOV0064,2026-06-26T18:00:50Z,2026-06-26T20:22:50Z,129,98,completed,web,HD,KR,0,watchlist
VEW001070,USR0090,MOV0118,2026-05-31T06:19:37Z,2026-05-31T08:06:37Z,94,91,completed,mobile,4K,KR,0,watchlist
VEW001071,USR0090,MOV0019,2023-11-03T17:06:01Z,2023-11-03T18:50:01Z,93,96,completed,web,SD,KR,0,friend_share
VEW001072,USR0090,MOV0065,2025-11-13T19:16:22Z,2025-11-13T21:40:22Z,126,98,completed,mobile,4K,KR,0,watchlist
VEW001073,USR0090,MOV0176,2024-10-02T10:29:17Z,2024-10-02T12:06:17Z,81,56,abandoned,smart_tv,4K,KR,0,trending
VEW001074,USR0090,MOV0161,2024-02-21T13:23:28Z,2024-02-21T14:40:28Z,76,50,abandoned,game_console,FHD,KR,0,trending
VEW001075,USR0090,MOV0020,2026-05-09T09:11:38Z,2026-05-09T10:39:38Z,79,74,abandoned,mobile,FHD,KR,0,watchlist
VEW001076,USR0090,MOV0018,2024-02-21T10:34:10Z,2024-02-21T12:24:10Z,94,82,abandoned,tablet,4K,KR,0,watchlist
VEW001077,USR0090,MOV0079,2025-05-03T11:58:46Z,2025-05-03T14:19:46Z,125,82,abandoned,mobile,HD,KR,0,watchlist
VEW001078,USR0090,MOV0061,2025-05-03T22:05:46Z,2025-05-03T22:37:46Z,23,20,abandoned,web,HD,KR,0,trending
VEW001079,USR0090,MOV0189,2026-05-22T08:19:51Z,2026-05-22T10:16:51Z,111,72,abandoned,web,4K,KR,0,search
VEW001080,USR0090,MOV0080,2025-10-12T13:47:09Z,2025-10-12T14:31:09Z,42,28,abandoned,smart_tv,4K,KR,0,search
VEW001081,USR0091,MOV0003,2026-01-24T19:17:35Z,2026-01-24T21:18:35Z,108,96,completed,tablet,SD,KR,0,search
VEW001082,USR0091,MOV0129,2025-12-30T07:40:42Z,2025-12-30T10:04:42Z,133,100,completed,web,SD,KR,0,watchlist
VEW001083,USR0091,MOV0049,2025-11-22T14:57:51Z,2025-11-22T17:15:51Z,135,94,completed,mobile,4K,KR,0,home_recommendation
VEW001084,USR0091,MOV0097,2026-02-25T08:51:20Z,2026-02-25T09:58:20Z,66,88,completed,web,SD,KR,0,friend_share
VEW001085,USR0091,MOV0078,2026-07-15T02:23:22Z,2026-07-15T04:19:22Z,100,88,completed,web,FHD,KR,0,home_recommendation
VEW001086,USR0091,MOV0058,2025-07-06T00:02:01Z,2025-07-06T02:00:01Z,106,92,completed,web,4K,KR,0,watchlist
VEW001087,USR0091,MOV0115,2026-04-11T20:32:08Z,2026-04-11T21:59:08Z,72,49,abandoned,tablet,HD,KR,0,search
VEW001088,USR0091,MOV0018,2025-05-25T22:40:53Z,2025-05-26T00:52:53Z,115,100,completed,tablet,4K,KR,0,friend_share
VEW001089,USR0091,MOV0170,2025-02-28T02:56:45Z,2025-02-28T03:46:45Z,45,41,abandoned,tablet,HD,KR,0,friend_share
VEW001090,USR0091,MOV0074,2025-12-13T09:13:39Z,2025-12-13T11:32:39Z,139,99,completed,smart_tv,4K,KR,0,home_recommendation
VEW001091,USR0091,MOV0034,2026-05-13T13:00:30Z,2026-05-13T13:38:30Z,21,21,abandoned,web,4K,KR,0,trending
VEW001092,USR0091,MOV0005,2025-07-16T07:20:39Z,2025-07-16T07:58:39Z,26,26,abandoned,game_console,HD,KR,0,search
VEW001093,USR0092,MOV0140,2026-01-06T18:09:39Z,2026-01-06T20:15:39Z,110,88,completed,tablet,4K,KR,0,watchlist
VEW001094,USR0092,MOV0178,2026-05-06T13:12:39Z,2026-05-06T15:10:39Z,102,88,completed,game_console,SD,KR,0,trending
VEW001095,USR0092,MOV0054,2026-05-08T23:52:36Z,2026-05-09T01:46:36Z,105,98,completed,web,HD,KR,0,trending
VEW001096,USR0092,MOV0123,2024-02-13T16:37:51Z,2024-02-13T18:30:51Z,102,99,completed,web,SD,KR,0,trending
VEW001097,USR0092,MOV0042,2026-06-22T01:55:10Z,2026-06-22T03:44:10Z,100,79,abandoned,mobile,FHD,KR,0,search
VEW001098,USR0092,MOV0118,2026-07-03T20:00:55Z,2026-07-03T21:45:55Z,89,86,completed,mobile,HD,KR,0,friend_share
VEW001099,USR0092,MOV0036,2026-05-06T18:58:25Z,2026-05-06T20:24:25Z,80,75,abandoned,tablet,FHD,KR,0,watchlist
VEW001100,USR0092,MOV0065,2026-03-18T14:46:13Z,2026-03-18T15:21:13Z,35,27,abandoned,tablet,4K,KR,0,search
VEW001101,USR0092,MOV0183,2025-07-30T22:08:00Z,2025-07-30T22:59:00Z,33,30,abandoned,web,HD,KR,0,home_recommendation
VEW001102,USR0092,MOV0051,2026-05-12T15:44:49Z,2026-05-12T16:34:49Z,39,34,abandoned,web,FHD,KR,0,home_recommendation
VEW001103,USR0092,MOV0093,2025-12-15T03:38:58Z,2025-12-15T05:37:58Z,114,100,completed,web,SD,KR,0,search
VEW001104,USR0092,MOV0083,2025-03-07T02:25:16Z,2025-03-07T04:04:16Z,83,57,abandoned,tablet,4K,KR,0,search
VEW001105,USR0093,MOV0019,2025-12-05T21:52:43Z,2025-12-05T23:24:43Z,86,89,completed,tablet,FHD,KR,0,friend_share
VEW001106,USR0093,MOV0095,2025-11-02T08:45:47Z,2025-11-02T10:21:47Z,83,90,completed,smart_tv,HD,KR,0,friend_share
VEW001107,USR0093,MOV0004,2023-05-22T08:55:18Z,2023-05-22T11:06:18Z,128,99,completed,tablet,4K,KR,0,friend_share
VEW001108,USR0093,MOV0032,2025-12-30T20:09:45Z,2025-12-30T22:34:45Z,141,93,completed,smart_tv,HD,KR,0,trending
VEW001109,USR0093,MOV0199,2026-06-19T00:59:53Z,2026-06-19T01:38:53Z,33,30,abandoned,mobile,4K,KR,0,trending
VEW001110,USR0093,MOV0061,2024-11-24T14:20:57Z,2024-11-24T15:46:57Z,78,68,abandoned,game_console,SD,KR,0,trending
VEW001111,USR0093,MOV0098,2026-05-12T20:09:26Z,2026-05-12T21:56:26Z,99,93,completed,tablet,SD,KR,0,friend_share
VEW001112,USR0093,MOV0113,2026-03-21T03:17:23Z,2026-03-21T04:10:23Z,47,32,abandoned,mobile,4K,KR,0,trending
VEW001113,USR0093,MOV0085,2026-07-08T14:38:32Z,2026-07-08T16:52:32Z,123,98,completed,web,FHD,KR,0,home_recommendation
VEW001114,USR0093,MOV0163,2025-10-25T15:26:00Z,2025-10-25T16:50:00Z,76,61,abandoned,game_console,SD,KR,0,watchlist
VEW001115,USR0093,MOV0126,2026-04-30T07:23:46Z,2026-04-30T09:57:46Z,136,90,completed,game_console,HD,KR,0,search
VEW001116,USR0093,MOV0132,2024-01-06T15:58:25Z,2024-01-06T16:31:25Z,17,18,abandoned,web,FHD,KR,0,home_recommendation
VEW001117,USR0094,MOV0190,2022-12-01T02:38:01Z,2022-12-01T05:06:01Z,147,92,completed,game_console,SD,KR,0,watchlist
VEW001118,USR0094,MOV0100,2025-06-26T04:56:26Z,2025-06-26T06:45:26Z,108,95,completed,web,SD,KR,0,friend_share
VEW001119,USR0094,MOV0200,2025-12-21T07:28:12Z,2025-12-21T09:01:12Z,83,90,completed,smart_tv,FHD,KR,0,trending
VEW001120,USR0094,MOV0079,2026-01-16T11:44:33Z,2026-01-16T14:35:33Z,153,100,completed,game_console,4K,KR,0,home_recommendation
VEW001121,USR0094,MOV0152,2026-04-03T08:36:57Z,2026-04-03T09:44:57Z,66,53,abandoned,tablet,4K,KR,0,trending
VEW001122,USR0094,MOV0078,2026-03-23T13:25:36Z,2026-03-23T15:00:36Z,87,76,abandoned,mobile,4K,KR,0,trending
VEW001123,USR0094,MOV0005,2025-09-30T08:29:21Z,2025-09-30T09:44:21Z,65,65,abandoned,web,4K,KR,0,friend_share
VEW001124,USR0094,MOV0040,2025-12-17T08:44:46Z,2025-12-17T10:00:46Z,62,56,abandoned,mobile,4K,KR,0,search
VEW001125,USR0094,MOV0072,2024-11-19T00:47:55Z,2024-11-19T02:12:55Z,67,58,abandoned,mobile,4K,KR,0,trending
VEW001126,USR0094,MOV0009,2025-11-03T02:59:44Z,2025-11-03T03:52:44Z,36,26,abandoned,web,4K,KR,0,trending
VEW001127,USR0094,MOV0133,2025-01-10T12:19:48Z,2025-01-10T13:28:48Z,65,45,abandoned,smart_tv,HD,KR,0,watchlist
VEW001128,USR0094,MOV0141,2026-05-09T18:07:55Z,2026-05-09T18:51:55Z,40,40,abandoned,tablet,4K,KR,0,friend_share
VEW001129,USR0095,MOV0007,2024-10-18T12:49:25Z,2024-10-18T14:33:25Z,89,95,completed,smart_tv,4K,KR,0,watchlist
VEW001130,USR0095,MOV0130,2023-07-13T08:18:37Z,2023-07-13T10:27:37Z,113,90,completed,web,SD,KR,0,watchlist
VEW001131,USR0095,MOV0183,2026-01-12T15:10:46Z,2026-01-12T17:13:46Z,108,97,completed,smart_tv,HD,KR,0,watchlist
VEW001132,USR0095,MOV0019,2023-08-29T17:35:09Z,2023-08-29T19:18:09Z,92,95,completed,game_console,FHD,KR,0,watchlist
VEW001133,USR0095,MOV0118,2026-05-31T08:38:10Z,2026-05-31T10:29:10Z,103,100,completed,smart_tv,SD,KR,0,friend_share
VEW001134,USR0095,MOV0018,2024-10-23T15:47:29Z,2024-10-23T16:39:29Z,38,33,abandoned,game_console,4K,KR,0,friend_share
VEW001135,USR0095,MOV0127,2025-09-04T00:45:02Z,2025-09-04T02:18:02Z,89,86,completed,web,SD,KR,0,search
VEW001136,USR0095,MOV0111,2026-02-12T07:36:37Z,2026-02-12T09:17:37Z,85,84,abandoned,smart_tv,SD,KR,0,trending
VEW001137,USR0095,MOV0035,2026-03-24T14:03:03Z,2026-03-24T15:11:03Z,66,58,abandoned,smart_tv,FHD,KR,0,search
VEW001138,USR0095,MOV0032,2025-12-18T11:48:40Z,2025-12-18T14:33:40Z,152,100,completed,smart_tv,SD,KR,0,search
VEW001139,USR0095,MOV0169,2026-04-17T17:13:07Z,2026-04-17T19:30:07Z,128,84,abandoned,smart_tv,HD,KR,0,watchlist
VEW001140,USR0095,MOV0031,2025-03-04T23:49:12Z,2025-03-05T01:02:12Z,60,63,abandoned,web,FHD,KR,0,friend_share
VEW001141,USR0096,MOV0042,2026-02-22T00:01:18Z,2026-02-22T02:09:18Z,121,95,completed,tablet,SD,KR,0,home_recommendation
VEW001142,USR0096,MOV0114,2026-07-03T16:14:57Z,2026-07-03T18:00:57Z,98,89,completed,web,HD,KR,0,friend_share
VEW001143,USR0096,MOV0035,2025-03-29T11:09:55Z,2025-03-29T12:51:55Z,101,89,completed,game_console,SD,KR,0,watchlist
VEW001144,USR0096,MOV0045,2025-09-05T11:42:05Z,2025-09-05T14:00:05Z,125,90,completed,smart_tv,FHD,KR,0,friend_share
VEW001145,USR0096,MOV0055,2026-02-11T08:36:23Z,2026-02-11T09:21:23Z,28,21,abandoned,game_console,HD,KR,0,trending
VEW001146,USR0096,MOV0079,2025-12-24T07:40:37Z,2025-12-24T09:58:37Z,127,83,abandoned,tablet,HD,KR,0,search
VEW001147,USR0096,MOV0090,2024-08-31T11:08:23Z,2024-08-31T13:01:23Z,109,91,completed,web,HD,KR,0,watchlist
VEW001148,USR0096,MOV0101,2025-01-04T21:35:58Z,2025-01-04T23:05:58Z,79,53,abandoned,game_console,HD,KR,0,home_recommendation
VEW001149,USR0096,MOV0054,2026-02-24T16:22:00Z,2026-02-24T17:22:00Z,51,48,abandoned,smart_tv,HD,KR,0,home_recommendation
VEW001150,USR0096,MOV0192,2025-05-26T19:37:27Z,2025-05-26T21:19:27Z,92,98,completed,web,HD,KR,0,trending
VEW001151,USR0096,MOV0169,2026-05-14T17:08:28Z,2026-05-14T18:48:28Z,88,58,abandoned,web,4K,KR,0,friend_share
VEW001152,USR0096,MOV0086,2025-12-05T06:03:55Z,2025-12-05T07:08:55Z,60,46,abandoned,tablet,4K,KR,0,trending
VEW001153,USR0097,MOV0122,2025-12-06T18:11:07Z,2025-12-06T20:21:07Z,119,90,completed,game_console,4K,KR,0,watchlist
VEW001154,USR0097,MOV0137,2026-05-28T19:37:19Z,2026-05-28T21:17:19Z,91,99,completed,web,FHD,KR,0,search
VEW001155,USR0097,MOV0134,2025-01-14T08:25:21Z,2025-01-14T10:15:21Z,94,93,completed,tablet,FHD,KR,0,home_recommendation
VEW001156,USR0097,MOV0167,2023-07-10T22:19:04Z,2023-07-10T23:52:04Z,75,97,completed,mobile,4K,KR,0,watchlist
VEW001157,USR0097,MOV0096,2025-02-23T01:47:06Z,2025-02-23T03:09:06Z,64,56,abandoned,web,HD,KR,0,friend_share
VEW001158,USR0097,MOV0044,2026-04-25T05:44:53Z,2026-04-25T08:25:53Z,150,93,completed,web,FHD,KR,0,friend_share
VEW001159,USR0097,MOV0078,2025-12-14T07:30:05Z,2025-12-14T08:50:05Z,73,64,abandoned,tablet,HD,KR,0,search
VEW001160,USR0097,MOV0038,2026-03-03T12:29:18Z,2026-03-03T14:11:18Z,102,91,completed,game_console,SD,KR,0,search
VEW001161,USR0097,MOV0051,2026-06-06T08:52:30Z,2026-06-06T09:40:30Z,38,33,abandoned,web,SD,KR,0,trending
VEW001162,USR0097,MOV0031,2022-12-06T23:04:05Z,2022-12-07T00:40:05Z,80,83,abandoned,smart_tv,HD,KR,0,watchlist
VEW001163,USR0097,MOV0052,2026-06-10T20:46:04Z,2026-06-10T22:05:04Z,76,47,abandoned,game_console,HD,KR,0,home_recommendation
VEW001164,USR0097,MOV0172,2026-04-28T23:38:21Z,2026-04-29T01:49:21Z,113,84,abandoned,web,4K,KR,0,trending
VEW001165,USR0098,MOV0018,2025-07-04T15:39:26Z,2025-07-04T17:33:26Z,107,93,completed,smart_tv,4K,KR,0,trending
VEW001166,USR0098,MOV0028,2025-06-01T00:07:10Z,2025-06-01T01:44:10Z,96,91,completed,mobile,4K,KR,0,home_recommendation
VEW001167,USR0098,MOV0013,2023-10-11T18:16:45Z,2023-10-11T20:24:45Z,125,89,completed,game_console,SD,KR,0,friend_share
VEW001168,USR0098,MOV0056,2023-05-31T06:36:27Z,2023-05-31T08:17:27Z,101,90,completed,tablet,4K,KR,0,trending
VEW001169,USR0098,MOV0030,2025-04-22T22:17:49Z,2025-04-23T00:13:49Z,100,88,completed,tablet,SD,KR,0,friend_share
VEW001170,USR0098,MOV0006,2023-06-08T10:35:26Z,2023-06-08T11:43:26Z,65,45,abandoned,web,SD,KR,0,home_recommendation
VEW001171,USR0098,MOV0157,2026-02-26T03:51:20Z,2026-02-26T04:33:20Z,24,32,abandoned,smart_tv,SD,KR,0,home_recommendation
VEW001172,USR0098,MOV0054,2025-06-24T01:55:22Z,2025-06-24T03:32:22Z,81,76,abandoned,web,4K,KR,0,home_recommendation
VEW001173,USR0098,MOV0081,2025-05-13T13:48:10Z,2025-05-13T14:40:10Z,34,21,abandoned,tablet,FHD,KR,0,search
VEW001174,USR0098,MOV0141,2025-12-17T23:32:26Z,2025-12-18T00:12:26Z,24,24,abandoned,tablet,HD,KR,0,friend_share
VEW001175,USR0098,MOV0186,2026-04-10T23:42:46Z,2026-04-11T01:41:46Z,116,77,abandoned,mobile,4K,KR,0,home_recommendation
VEW001176,USR0098,MOV0153,2022-09-15T02:46:27Z,2022-09-15T04:52:27Z,125,87,completed,smart_tv,4K,KR,0,friend_share
VEW001177,USR0099,MOV0080,2023-05-15T22:15:49Z,2023-05-16T00:56:49Z,145,97,completed,smart_tv,SD,KR,0,friend_share
VEW001178,USR0099,MOV0104,2026-03-19T13:31:17Z,2026-03-19T16:07:17Z,152,93,completed,game_console,FHD,KR,0,home_recommendation
VEW001179,USR0099,MOV0200,2026-03-28T12:58:15Z,2026-03-28T14:34:15Z,82,89,completed,web,4K,KR,0,trending
VEW001180,USR0099,MOV0054,2025-11-19T10:47:58Z,2025-11-19T12:33:58Z,103,96,completed,game_console,FHD,KR,0,trending
VEW001181,USR0099,MOV0128,2025-01-20T08:04:50Z,2025-01-20T09:00:50Z,39,43,abandoned,mobile,FHD,KR,0,friend_share
VEW001182,USR0099,MOV0030,2024-04-12T03:00:30Z,2024-04-12T04:31:30Z,90,79,abandoned,mobile,HD,KR,0,search
VEW001183,USR0099,MOV0038,2026-05-28T01:12:40Z,2026-05-28T01:59:40Z,47,42,abandoned,mobile,SD,KR,0,home_recommendation
VEW001184,USR0099,MOV0082,2023-01-08T11:22:33Z,2023-01-08T12:29:33Z,60,42,abandoned,game_console,FHD,KR,0,friend_share
